n_minuto_gol,id_jogador,id_jogo
76,3363,1604
90,1466,1604
45,2849,1605
22,3380,1605
74,2063,1605
26,3380,1605
63,3253,1605
31,3380,1605
84,2880,1605
93,1853,1606
11,1500,1606
19,2249,1607
88,3414,1608
93,4037,1608
53,3355,1608
62,3253,1611
46,3388,1612
52,3358,1613
75,2339,1613
87,1718,1614
67,1718,1614
61,3225,1615
22,838,1615
66,3316,1616
79,3267,1617
30,3302,1617
89,3534,1618
52,3373,1618
12,3284,1618
40,2296,1618
62,3289,1619
90,3232,1620
74,3546,1620
43,4036,1620
46,1680,1620
19,1680,1620
80,1491,1621
95,1880,1621
32,2583,1623
94,3291,1624
48,810,1624
64,3534,1624
35,2006,1624
87,3284,1624
45,3291,1624
29,2210,1624
51,4017,1625
74,3089,1625
84,3198,1625
94,3102,1625
12,4017,1625
49,3204,1625
88,3339,1626
6,2119,1626
23,1073,1626
26,3476,1626
51,2063,1627
53,1281,1627
33,3304,1627
66,3267,1628
21,1049,1628
54,2963,1629
21,3289,1629
42,3289,1629
86,3023,1631
76,3316,1633
65,2898,1633
55,1840,1634
6,1718,1634
72,4033,1635
34,2979,1635
91,4034,1636
70,1281,1637
65,838,1637
11,2532,1637
45,1411,1637
78,3547,1638
81,3291,1638
91,2239,1638
54,3356,1639
36,3142,1640
52,2004,1641
59,2348,1641
76,306,1642
3,2717,1642
48,2963,1643
85,3435,1644
79,1317,1644
65,3225,1645
32,3012,1645
35,2702,1645
60,2131,1645
61,3243,1646
89,810,1646
75,1910,1647
6,1691,1647
13,1865,1648
78,2149,1648
44,3361,1648
59,2725,1648
5,4031,1649
7,3241,1649
56,2852,1650
70,1115,1650
82,1115,1650
91,4032,1650
27,3089,1651
66,3088,1651
67,1317,1651
16,3101,1651
73,3545,1651
3,3243,1652
20,3315,1653
18,810,1653
86,810,1653
51,2239,1654
81,3428,1654
3,2835,1654
76,1849,1654
94,1849,1654
15,3394,1655
81,3419,1656
40,3202,1656
66,2702,1656
76,1865,1658
43,2210,1659
73,2336,1660
39,2006,1660
62,306,1661
80,306,1661
33,2063,1662
2,265,1662
55,1749,1663
61,3424,1664
4,3430,1665
48,2583,1665
61,2583,1665
6,761,1666
35,3337,1666
89,3410,1666
41,1779,1667
17,1849,1668
41,1849,1668
78,1691,1668
57,306,1669
93,306,1669
46,1680,1669
79,2060,1669
48,306,1669
27,3430,1670
77,2963,1670
50,705,1671
63,3482,1671
14,2870,1671
44,3276,1671
48,3241,1671
22,3440,1672
47,1736,1672
70,159,1672
12,814,1672
45,1865,1673
58,3304,1673
28,1865,1673
39,4029,1674
62,1880,1675
3,135,1675
5,3389,1676
92,3284,1676
84,1317,1676
94,3204,1676
46,3234,1678
48,3423,1678
75,2312,1680
72,3253,1680
55,1680,1682
2,1527,1682
81,3351,1682
15,3396,1683
21,810,1684
82,3252,1684
13,3021,1685
92,3551,1685
102,1208,1686
78,3356,1687
87,1442,1687
55,1317,1689
72,2979,1690
96,3409,1690
71,3284,1691
95,3284,1691
27,2063,1691
8,2336,1691
23,3302,1692
70,3436,1693
95,3433,1693
6,1528,1693
30,3430,1694
52,3289,1694
90,3351,1694
86,2527,1694
21,2845,1695
58,135,1695
82,2583,1695
12,2440,1695
60,1350,1696
23,2532,1697
46,2532,1697
39,3410,1697
82,3380,1698
84,2339,1698
2,2035,1698
55,2583,1699
17,3361,1700
21,795,1700
10,159,1700
96,4030,1701
29,1350,1702
59,1073,1702
11,1350,1702
64,2127,1703
60,3399,1703
90,3534,1704
62,2239,1704
81,2296,1704
83,2204,1706
3,1384,1706
60,3227,1707
66,2853,1707
23,1411,1708
37,3336,1709
8,3289,1709
47,3277,1710
67,3297,1710
87,1691,1711
78,1691,1711
17,2104,1712
60,2583,1713
44,3322,1713
41,1049,1714
75,2063,1716
57,2034,1716
36,3385,1717
13,159,1718
9,3367,1718
70,1620,1718
62,1178,1719
84,3366,1719
14,3225,1720
73,4027,1720
27,4028,1720
78,3408,1721
23,3297,1722
87,3372,1722
15,705,1722
62,3241,1722
69,3422,1723
79,2278,1725
54,3227,1725
85,3415,1725
92,3296,1725
64,3361,1726
28,1759,1727
87,1317,1727
76,2348,1728
45,3234,1728
61,1424,1728
12,3234,1728
57,3422,1729
5,2063,1730
67,2063,1730
82,2063,1730
36,1926,1731
20,4026,1731
91,1779,1732
68,159,1733
78,2472,1733
15,3315,1734
54,4025,1735
72,3351,1735
61,3281,1737
14,2037,1737
52,2648,1737
85,3088,1738
53,1317,1738
11,1912,1739
37,1897,1739
72,3358,1740
57,4022,1740
19,3308,1740
71,1718,1741
95,2835,1741
39,3413,1742
87,3436,1742
9,4021,1743
6,1865,1744
59,1238,1744
57,1440,1744
80,3372,1747
31,3300,1747
78,3415,1747
60,3430,1749
57,1049,1750
44,1320,1750
57,1350,1752
11,1752,1753
59,1208,1754
52,2063,1755
78,2063,1755
73,3424,1756
26,2006,1757
68,2336,1757
10,4023,1757
83,3284,1757
61,159,1758
78,4024,1758
88,2278,1758
54,2440,1759
63,2962,1759
28,3431,1760
49,1637,1760
62,4019,1761
28,3243,1761
24,2979,1762
47,159,1764
71,1918,1764
60,3438,1764
18,3361,1764
18,1317,1765
78,1382,1765
89,1806,1767
22,1844,1767
59,2060,1767
27,2532,1768
37,2278,1768
82,2278,1768
46,3430,1769
81,1009,1769
27,3356,1770
21,146,1770
44,4015,1770
69,2140,1770
13,948,1770
8,3361,1771
34,159,1771
89,814,1771
2,1210,1772
54,3241,1772
23,2006,1772
45,3304,1773
50,3416,1773
81,1718,1774
88,3524,1775
54,4018,1775
24,4017,1775
1,3474,1775
43,2979,1775
52,3446,1775
64,3378,1775
46,2249,1776
83,3225,1776
16,2063,1776
11,3477,1777
36,3041,1777
79,2278,1777
32,1680,1778
78,2180,1778
49,1317,1778
79,3243,1779
44,1705,1779
93,2583,1780
23,1691,1783
42,2037,1783
66,100,1783
31,3320,1783
28,3321,1784
26,1926,1784
30,2296,1784
7,2044,1784
70,3284,1784
9,2336,1784
57,3546,1784
63,3304,1785
86,1268,1785
2,4016,1785
97,989,1786
5,2214,1787
25,4017,1787
8,3430,1787
62,1617,1787
35,3433,1788
57,1972,1788
59,3356,1788
77,1779,1788
9,3409,1789
50,3415,1789
67,2532,1790
79,1592,1790
88,3484,1790
60,3241,1791
66,3241,1791
92,1320,1791
8,989,1792
93,3433,1793
75,159,1794
1,814,1794
41,3361,1794
56,161,1794
34,100,1795
37,1350,1795
85,2962,1796
87,3234,1796
3,1791,1796
67,1791,1796
48,3292,1797
41,3319,1797
85,3438,1797
35,3292,1797
36,3415,1798
17,1912,1798
50,3482,1799
47,2780,1799
11,3482,1799
21,2063,1800
89,3089,1801
85,3089,1801
38,3474,1802
49,1680,1803
70,3415,1803
46,3304,1804
52,3304,1804
95,2532,1804
3,397,1804
79,1350,1805
8,1350,1805
48,154,1806
84,3362,1806
56,3362,1806
86,2472,1806
37,761,1809
66,1425,1809
48,3252,1810
39,3342,1812
25,3484,1812
68,3276,1812
91,3358,1813
9,3273,1813
93,3253,1813
31,2060,1813
63,3438,1814
18,1849,1815
35,1849,1815
55,3356,1815
22,2127,1816
30,2702,1816
44,2205,1816
51,1440,1817
57,3482,1817
91,3302,1817
19,3241,1817
79,4014,1818
71,1411,1818
50,2063,1818
44,3304,1818
63,3356,1819
81,3356,1819
37,1507,1820
92,3415,1821
85,3410,1821
88,2339,1822
89,989,1822
84,2063,1822
7,3443,1823
64,3443,1823
38,1538,1823
30,3484,1823
59,4015,1823
53,3315,1823
52,2962,1823
60,3021,1824
50,1073,1825
81,3328,1825
47,3647,1826
85,3527,1826
89,3647,1826
84,159,1827
30,3412,1827
56,3362,1827
20,4013,1828
10,2702,1828
48,2898,1828
15,1914,1828
10,3396,1829
62,1779,1829
26,2296,1829
59,3415,1830
3,146,1831
55,2945,1832
14,1073,1832
65,562,1832
40,1901,1832
71,1383,1832
28,2979,1833
71,3297,1834
50,2127,1834
18,2702,1834
82,1225,1835
8,3430,1835
50,1883,1835
10,3482,1835
84,3422,1836
59,3409,1836
82,844,1837
94,1268,1837
64,2088,1837
67,1791,1838
53,3315,1839
90,3469,1840
81,1682,1841
72,1981,1841
19,3378,1842
29,3198,1842
49,1440,1842
10,814,1843
22,3361,1843
39,3426,1844
72,3122,1844
8,3422,1844
68,3422,1844
64,2336,1845
77,1849,1845
20,3234,1846
95,1538,1846
12,3296,1846
42,1827,1847
16,3304,1847
29,2278,1849
67,3296,1850
95,1918,1850
8,3431,1851
44,3101,1851
93,3252,1851
14,1926,1852
41,2648,1854
83,1382,1854
90,677,1854
14,2361,1855
73,1912,1856
73,3302,1857
74,4010,1858
57,2583,1858
24,3304,1859
46,1208,1859
50,955,1860
92,3253,1861
26,4011,1861
86,2268,1861
51,2296,1862
35,3473,1863
54,988,1863
46,2063,1864
31,3297,1864
65,1009,1864
82,1210,1865
42,3378,1866
31,3430,1867
24,3367,1868
75,2583,1868
83,1268,1870
42,2296,1870
93,3525,1870
36,3380,1871
59,3412,1871
52,1918,1872
90,1049,1873
47,3482,1873
43,4008,1874
72,1914,1874
55,1914,1874
76,1718,1875
78,1073,1875
82,1350,1875
59,677,1875
18,838,1876
95,1680,1876
8,2278,1877
68,3546,1877
4,2278,1877
33,3481,1878
53,3101,1879
55,3252,1879
2,989,1880
53,3284,1880
34,4012,1880
37,2063,1880
17,3284,1880
8,705,1881
52,705,1881
83,1700,1882
53,3440,1882
58,1836,1882
26,1779,1882
72,1350,1884
75,2532,1885
89,2532,1885
47,761,1886
75,3378,1888
64,3409,1888
7,3378,1888
71,2472,1890
23,3208,1890
65,2710,1890
18,2296,1891
92,3287,1893
66,3410,1893
90,1849,1894
71,3147,1894
73,181,1894
43,1901,1894
57,988,1894
12,3234,1896
92,1844,1897
94,3380,1897
84,1826,1897
41,3319,1898
68,2278,1899
41,2963,1900
83,2204,1900
53,3284,1901
46,4009,1901
47,1926,1901
88,2187,1902
47,2187,1902
67,265,1903
90,304,1903
40,2129,1903
41,265,1903
6,2035,1904
35,1082,1904
93,2583,1904
89,4004,1905
34,1779,1905
81,1908,1905
21,4004,1905
84,4005,1906
47,3307,1906
49,1895,1906
95,1906,1906
76,1931,1906
45,2250,1907
66,4003,1907
86,161,1907
89,2235,1907
3,2268,1907
71,125,1908
59,96,1908
91,1849,1908
17,125,1908
89,1833,1909
9,434,1910
63,4007,1910
5,1888,1911
77,2091,1911
60,246,1911
55,1909,1912
50,2127,1913
85,4006,1914
45,2959,1914
47,1884,1915
31,2229,1915
36,1638,1915
59,2336,1916
90,3428,1916
66,3415,1916
22,1918,1917
2,3489,1917
76,1399,1917
65,2035,1918
73,989,1918
85,810,1918
30,3378,1919
83,3970,1919
36,2122,1919
48,1905,1919
6,1895,1919
14,1350,1920
17,955,1921
39,3415,1921
26,1327,1922
93,997,1922
24,4004,1922
89,2187,1923
76,2472,1923
70,1970,1924
81,3459,1926
57,1928,1926
49,2205,1926
83,1590,1927
8,3058,1927
72,810,1928
22,1425,1928
41,3438,1928
84,321,1928
55,1738,1928
6,2348,1928
39,760,1928
13,2583,1928
92,760,1928
40,1931,1929
72,1970,1930
21,3158,1932
91,1884,1932
77,1967,1932
45,1849,1933
52,1849,1933
51,1793,1934
92,2362,1934
8,1440,1934
56,1888,1935
83,844,1935
36,2205,1935
32,1754,1935
73,733,1936
19,1705,1936
33,3380,1936
11,2472,1937
77,1548,1938
95,3458,1940
44,565,1940
49,2131,1940
46,3438,1940
81,3458,1940
31,265,1941
28,2296,1941
47,3428,1941
52,434,1942
88,2037,1942
6,100,1942
19,1350,1942
87,3307,1944
14,2345,1944
63,3461,1945
65,1296,1945
13,3405,1945
39,3461,1945
37,1754,1946
65,1208,1946
87,3007,1947
82,1771,1948
95,3220,1948
11,1827,1949
31,2583,1949
23,4001,1949
62,100,1950
47,4002,1951
96,1467,1953
64,814,1953
32,304,1953
72,814,1953
90,265,1953
71,1680,1954
89,1039,1954
52,3405,1955
85,3436,1955
57,2127,1955
80,3458,1956
69,1317,1956
19,810,1956
16,1931,1956
30,1317,1956
7,3307,1957
73,1967,1958
87,1967,1958
44,2338,1958
62,3999,1959
40,304,1960
68,304,1960
55,2581,1961
58,1913,1962
15,2229,1963
68,2127,1963
52,2035,1964
84,814,1965
21,1836,1965
38,2472,1965
20,1926,1966
50,3428,1966
76,3173,1966
23,2296,1966
37,2187,1967
32,1073,1967
45,96,1967
62,1888,1968
77,1208,1968
48,1767,1969
56,3348,1969
44,838,1969
80,434,1970
90,135,1971
71,3998,1976
50,1442,1976
39,2035,1976
81,989,1976
83,1905,1977
94,1970,1977
62,2319,1977
78,1651,1978
37,3007,1978
45,2335,1978
92,3007,1978
81,1425,1979
3,2607,1980
47,2607,1980
11,2249,1980
61,1896,1981
81,1268,1981
78,2581,1981
18,1388,1981
77,304,1982
65,1440,1982
59,2035,1983
92,4000,1984
6,3007,1984
32,1884,1984
80,2162,1985
3,2187,1986
59,62,1986
32,1350,1987
66,1849,1987
44,3998,1988
73,2229,1988
43,1399,1989
67,1399,1989
15,1680,1990
61,135,1990
86,135,1990
87,989,1991
71,1073,1992
10,1595,1992
44,265,1993
6,246,1993
56,304,1993
46,246,1993
81,304,1993
50,246,1993
12,3007,1993
89,1100,1994
78,2345,1996
99,2366,1997
1,2187,1997
80,2474,1997
41,810,1998
49,2853,1998
76,2235,1999
47,810,1999
67,1634,1999
41,285,2000
60,2126,2000
86,1146,2000
93,2124,2000
71,2140,2002
22,3997,2002
32,1799,2003
72,1779,2003
75,1760,2004
85,304,2005
62,1906,2005
14,2296,2006
7,3996,2006
65,1571,2006
72,1641,2006
49,2209,2008
53,1638,2008
56,2961,2008
91,1371,2008
77,2268,2009
30,1620,2009
3,2180,2010
15,988,2010
39,2091,2011
36,760,2012
97,1115,2012
20,1115,2012
14,1905,2014
35,80,2014
67,1913,2014
54,304,2014
74,265,2014
78,1082,2015
28,1964,2015
9,2034,2015
33,989,2015
81,1806,2016
67,2316,2016
40,3994,2016
71,3307,2016
68,3995,2019
92,1208,2019
58,760,2019
15,1967,2020
18,2611,2020
47,1641,2020
52,2035,2021
9,989,2021
68,733,2021
15,1740,2021
81,733,2021
37,1910,2021
91,3007,2021
19,1970,2022
50,1703,2022
51,1317,2023
20,1317,2023
31,1317,2023
13,1907,2024
48,1382,2024
92,1327,2026
46,2366,2026
12,2187,2027
9,146,2027
34,1903,2027
26,2583,2027
60,2937,2027
80,2087,2027
87,2316,2028
25,2251,2028
51,1967,2029
61,1967,2029
90,1967,2029
57,2611,2029
89,3993,2029
49,2229,2030
86,1306,2030
72,2229,2030
57,1115,2030
44,2035,2030
50,246,2031
92,705,2031
51,2344,2031
29,1210,2031
88,1829,2032
42,2296,2032
51,3284,2032
85,1317,2034
13,1073,2034
58,1073,2034
53,1317,2034
62,2129,2035
93,2249,2035
74,2338,2035
23,2253,2035
31,1912,2036
77,1913,2036
16,2126,2036
22,1608,2037
5,1386,2038
37,3489,2038
38,814,2039
56,1669,2040
42,2316,2040
66,2149,2041
51,304,2042
62,304,2042
58,1634,2042
83,246,2042
42,265,2042
14,1073,2043
88,1664,2043
79,1974,2044
44,1914,2045
47,2127,2045
34,1596,2046
71,2120,2046
40,1589,2047
73,2187,2048
40,1371,2049
20,1317,2050
4,2140,2051
52,1853,2051
48,2472,2051
96,1833,2052
12,2709,2052
71,1928,2052
57,1609,2053
81,1745,2053
2,1760,2054
95,14,2054
60,1399,2054
10,2213,2054
32,2035,2054
68,1399,2054
94,1930,2055
11,1914,2055
22,2230,2056
35,304,2056
97,246,2056
60,1961,2057
77,2345,2057
86,1895,2060
49,161,2061
39,3990,2062
62,1913,2063
44,1388,2063
95,1749,2063
53,1208,2063
83,2532,2063
61,304,2064
11,304,2064
38,246,2064
25,1546,2065
59,1296,2065
80,3992,2066
89,58,2067
87,1964,2068
92,1779,2069
37,2345,2069
23,3991,2069
59,1967,2069
56,1342,2070
61,1317,2070
11,304,2071
32,2230,2071
53,2365,2071
86,3458,2072
77,1896,2073
20,1833,2074
81,1718,2074
101,988,2074
18,2087,2075
37,1914,2075
28,1424,2075
64,2583,2075
77,2583,2075
42,2124,2076
91,989,2076
66,1970,2077
93,2271,2077
45,1913,2077
94,1974,2078
40,2799,2078
9,1709,2079
58,1709,2079
63,1709,2079
44,304,2080
75,1609,2081
73,2937,2081
47,1850,2081
46,1849,2082
29,1865,2084
64,1865,2084
53,1885,2084
88,3511,2084
14,1232,2085
29,1425,2086
32,2583,2086
45,1424,2086
40,62,2087
14,1317,2088
10,3989,2088
87,1115,2089
55,1882,2089
92,1595,2090
46,2122,2090
37,1548,2090
7,304,2091
38,2127,2091
67,246,2091
44,2345,2092
75,1906,2092
64,1317,2092
55,2140,2093
87,135,2093
93,2583,2093
86,1388,2094
69,2162,2095
49,285,2095
48,1718,2096
64,2319,2097
66,1833,2098
89,2711,2098
12,1928,2098
27,1232,2099
63,1791,2101
24,1931,2101
56,246,2102
20,304,2102
74,265,2102
49,1208,2102
16,1884,2103
29,1849,2104
88,2254,2104
6,1709,2104
83,1849,2104
75,1709,2104
47,100,2104
11,1718,2104
52,1930,2104
48,3988,2105
40,733,2105
38,2140,2106
86,2248,2106
46,2610,2106
4,2087,2106
64,1339,2106
14,1664,2106
70,2348,2106
94,814,2107
32,2250,2107
48,161,2107
11,1399,2107
61,1146,2107
59,1981,2109
31,2937,2110
57,161,2110
35,989,2111
57,2035,2111
28,1411,2112
58,1718,2112
7,1829,2113
50,2334,2113
75,2208,2113
54,1886,2114
43,1967,2114
81,2239,2114
27,1342,2115
25,1791,2115
61,738,2116
62,2090,2117
60,1886,2118
94,1608,2118
67,387,2118
63,1806,2119
50,3987,2120
79,1207,2121
39,1399,2121
14,1595,2121
76,2581,2123
57,814,2123
65,1146,2123
10,1754,2124
63,1914,2124
35,265,2125
48,1327,2126
83,1073,2126
35,760,2127
27,1928,2128
71,1974,2129
48,1232,2129
14,2254,2129
95,1930,2129
32,2086,2130
77,3986,2130
65,2122,2130
81,3198,2130
66,1974,2131
81,1399,2132
50,1399,2132
35,146,2133
44,1369,2133
42,1500,2133
17,1760,2136
14,1910,2136
32,168,2137
16,602,2137
48,2316,2137
24,1146,2137
51,1327,2139
37,1210,2139
61,1440,2139
76,2365,2139
44,1928,2140
20,1829,2141
45,774,2141
15,2119,2142
45,265,2143
91,265,2143
68,1680,2145
90,2234,2146
66,1115,2147
44,1500,2148
47,135,2148
94,1424,2148
49,2271,2148
34,2344,2148
95,2369,2149
4,2205,2149
34,2799,2150
89,1974,2150
69,900,2150
85,2239,2150
91,1895,2151
83,304,2152
61,1386,2152
90,2365,2152
58,2127,2153
99,1382,2154
8,1623,2155
18,1850,2155
22,1703,2155
11,3974,2156
97,58,2156
37,1928,2156
71,1884,2156
4,2333,2157
48,285,2157
71,285,2157
18,1041,2158
56,2035,2158
84,1910,2158
22,1411,2159
85,2091,2159
35,1399,2160
41,1296,2160
10,1439,2160
71,1915,2161
38,1914,2161
34,183,2161
53,2180,2162
51,281,2163
22,2006,2164
2,2239,2164
4,265,2165
66,80,2165
49,1893,2166
85,1833,2166
30,1316,2166
23,2187,2166
7,814,2167
41,1350,2167
76,1931,2168
86,948,2168
94,948,2168
67,2254,2169
16,3985,2169
69,3450,2169
80,2252,2170
83,1399,2170
81,2234,2172
18,387,2172
50,1888,2173
74,1888,2173
71,1931,2173
53,2709,2173
86,1707,2173
27,2187,2174
52,3951,2174
54,2472,2175
62,2582,2175
94,2250,2175
48,1918,2175
46,1673,2175
12,1500,2176
71,1853,2176
80,2583,2176
57,1371,2177
51,1207,2177
79,1964,2178
54,1350,2178
86,988,2178
9,246,2179
42,1382,2180
57,988,2180
12,1849,2180
6,1316,2181
50,2187,2181
52,1039,2182
51,2130,2182
89,1399,2182
23,1656,2182
68,2610,2183
9,1916,2183
33,135,2183
54,2583,2183
92,1799,2184
14,2234,2184
25,1930,2185
80,2254,2185
45,3307,2185
54,989,2186
94,1928,2187
55,304,2187
63,1467,2187
77,1673,2187
22,2472,2188
11,1388,2188
26,1899,2189
97,1915,2189
28,1613,2190
24,1911,2190
86,1926,2190
15,1613,2190
17,125,2191
7,1507,2193
24,1371,2193
80,2209,2193
82,814,2194
46,265,2195
47,265,2195
67,1440,2195
46,265,2195
52,955,2195
34,146,2196
78,2959,2196
13,1760,2197
68,733,2197
69,733,2197
3,2035,2197
34,3450,2197
74,2249,2198
66,2581,2198
94,2470,2199
91,1673,2199
48,2251,2201
34,1039,2201
37,2316,2201
52,1929,2201
72,2316,2201
94,3511,2202
54,3980,2202
35,1964,2203
9,2035,2203
24,1760,2203
18,3981,2204
12,1691,2204
77,1709,2204
85,1797,2205
14,1316,2205
42,1967,2206
88,1799,2206
37,1752,2207
40,3951,2207
89,1793,2208
93,3984,2209
8,2087,2209
90,3983,2209
73,733,2210
60,1760,2210
25,733,2210
94,1849,2211
92,1812,2211
90,814,2212
35,1865,2213
39,1865,2213
72,2800,2213
54,2365,2215
72,265,2215
39,3979,2215
87,304,2215
3,2610,2216
13,1399,2217
26,2036,2218
67,2236,2218
81,3977,2218
13,3978,2219
88,1913,2219
65,265,2220
93,1850,2220
50,3982,2220
80,265,2220
38,1680,2220
34,2180,2220
1,705,2220
52,1608,2220
55,1589,2221
8,989,2221
89,2271,2222
16,3948,2222
59,2126,2223
37,304,2224
47,1895,2225
71,2648,2225
82,2187,2226
54,1656,2228
34,1641,2228
49,14,2228
35,1916,2229
97,3976,2229
90,1705,2231
23,2035,2231
14,2252,2231
60,1760,2231
65,733,2231
87,1100,2232
94,135,2233
83,1849,2233
69,2583,2233
8,1673,2234
59,1317,2234
12,1928,2234
77,2121,2234
71,2212,2234
91,2581,2234
79,3158,2234
19,1913,2235
8,1296,2236
72,14,2236
43,1888,2236
83,1888,2236
77,2187,2237
96,2317,2238
46,1371,2238
50,760,2239
72,1928,2240
78,1888,2240
14,1673,2240
53,1725,2241
33,1293,2242
64,161,2242
64,1791,2243
54,2296,2243
87,2316,2244
22,58,2244
52,2251,2244
91,1440,2245
65,265,2245
27,1967,2245
74,265,2245
85,265,2245
38,3951,2246
69,989,2247
50,3489,2247
65,1296,2247
6,2209,2248
43,1924,2249
84,1888,2250
88,1799,2251
94,285,2251
4,246,2252
46,304,2252
46,304,2252
84,1308,2252
36,3951,2253
93,1964,2253
16,1386,2254
26,1296,2254
43,1673,2254
86,1895,2255
55,3251,2255
32,1317,2255
74,1926,2256
19,2296,2256
20,3974,2256
49,1922,2257
8,1740,2257
62,2610,2258
56,2610,2258
58,1424,2258
10,1916,2259
47,2250,2260
41,997,2261
68,2239,2261
81,58,2262
2,1903,2263
59,2937,2263
79,1878,2263
49,1371,2265
70,2709,2265
16,2209,2265
67,706,2266
85,135,2266
34,1073,2267
82,1073,2267
70,1325,2267
22,125,2267
90,1325,2267
27,1673,2267
85,2180,2268
45,1317,2268
57,1793,2269
11,246,2269
84,2365,2269
37,1049,2269
89,2365,2269
39,304,2269
22,1892,2269
63,58,2270
8,1841,2270
28,1841,2270
66,1967,2271
39,3245,2271
98,1281,2272
6,1886,2272
82,1888,2272
44,2471,2273
11,1638,2273
14,110,2273
58,125,2274
84,1073,2274
4,1673,2275
37,3963,2275
45,1673,2275
65,2711,2275
23,2208,2275
93,3282,2276
84,1680,2276
33,1931,2277
13,1296,2277
78,14,2277
23,989,2278
85,989,2278
63,2035,2278
15,1760,2278
20,1874,2280
42,1796,2280
36,932,2280
34,1874,2280
57,1762,2280
72,1888,2281
22,1100,2282
48,1146,2282
24,3973,2283
65,1760,2284
93,1693,2284
45,1526,2285
76,1375,2286
58,1808,2286
32,1100,2286
6,606,2287
65,1702,2287
12,1237,2288
52,842,2288
30,1552,2288
56,842,2288
61,1327,2288
40,1338,2289
15,1802,2290
32,384,2290
61,1699,2290
71,1853,2291
44,932,2291
39,1841,2292
15,1709,2292
43,1589,2293
57,1888,2294
88,1208,2294
9,1745,2295
32,1745,2295
28,246,2296
18,100,2298
39,1833,2298
73,1539,2299
92,1539,2299
26,1707,2300
93,3970,2300
77,635,2300
75,3939,2301
62,3939,2301
97,1115,2301
39,1829,2302
28,1888,2302
77,1829,2302
13,384,2303
94,1567,2303
29,733,2305
41,1082,2305
82,1760,2305
88,993,2305
45,135,2306
89,304,2306
1,606,2307
82,1866,2307
2,1829,2307
92,434,2308
52,1730,2309
69,1516,2309
90,1516,2309
69,1713,2310
80,1651,2310
8,1399,2310
59,1386,2310
49,1237,2311
87,547,2311
42,1869,2311
38,1671,2311
88,1627,2312
97,130,2312
27,1912,2312
76,1760,2313
78,1745,2314
95,1850,2314
68,3939,2314
85,111,2315
21,1312,2315
49,3972,2316
8,1516,2317
21,1808,2318
95,1807,2318
93,1729,2319
101,304,2319
45,606,2321
49,1757,2321
53,620,2321
73,1370,2322
46,1709,2322
48,3971,2322
6,1595,2323
12,932,2324
75,1799,2324
62,1039,2325
76,1586,2325
65,111,2326
5,1516,2327
28,1267,2327
81,1259,2328
86,1609,2328
3,1781,2328
95,1797,2329
77,125,2329
39,1399,2330
86,1399,2330
60,1039,2330
92,1682,2331
36,1565,2331
14,1548,2331
50,304,2332
95,1757,2333
96,1041,2334
64,974,2334
44,974,2335
79,1824,2336
7,1841,2336
66,1662,2337
91,1806,2337
28,3969,2337
2,426,2339
48,705,2339
32,1338,2339
16,426,2339
42,1791,2339
37,246,2339
90,1326,2339
52,246,2339
29,1693,2340
17,1790,2340
94,1709,2341
92,1516,2341
41,1745,2342
73,3939,2342
21,1740,2342
59,1760,2342
78,135,2343
74,1567,2343
5,1639,2343
45,52,2344
59,997,2344
35,52,2344
9,1082,2345
6,705,2346
14,1641,2346
87,304,2346
93,1237,2347
22,1601,2347
75,3968,2347
12,183,2347
54,1693,2348
69,1325,2348
94,1718,2348
20,1338,2349
68,1516,2349
97,1724,2349
28,1411,2349
40,1723,2350
50,1682,2350
54,111,2350
92,1371,2350
7,3939,2351
11,1148,2352
41,3963,2352
60,1773,2353
68,3964,2353
76,1577,2353
33,1243,2354
80,1726,2355
88,3965,2355
54,1399,2356
81,3966,2357
45,1673,2357
13,620,2357
83,3967,2357
96,1757,2357
37,1733,2357
53,177,2358
78,111,2358
92,1752,2359
8,674,2359
34,304,2359
22,1668,2360
39,1760,2360
35,52,2360
99,1760,2360
65,1325,2361
43,1709,2361
76,1516,2362
44,1516,2362
25,1424,2363
54,907,2363
61,3939,2364
63,1824,2364
74,1824,2364
12,3962,2365
30,1012,2366
74,1760,2366
8,1398,2366
38,1398,2366
8,1829,2367
88,1829,2367
95,955,2367
52,1526,2368
17,1296,2368
87,1408,2369
49,606,2369
29,900,2369
40,1862,2370
56,1587,2371
50,948,2371
45,1662,2372
64,1747,2373
29,1718,2373
12,1567,2373
42,125,2373
71,3939,2374
49,1702,2374
72,1822,2374
83,1702,2374
35,1850,2374
61,602,2375
36,1342,2375
17,1670,2375
89,1818,2375
34,782,2375
66,1221,2376
4,635,2377
20,974,2377
23,1735,2377
89,1700,2377
45,606,2377
63,73,2377
95,1706,2378
65,939,2378
21,1289,2378
78,939,2378
55,1699,2378
60,1327,2378
53,939,2378
92,706,2379
71,434,2379
90,620,2380
13,1844,2382
37,1567,2383
70,76,2384
25,111,2385
20,1516,2385
55,3963,2386
11,939,2386
51,939,2386
66,939,2386
50,1830,2387
51,73,2387
56,426,2388
54,1370,2388
45,1726,2389
50,1802,2389
91,1744,2390
53,1587,2390
73,974,2390
2,1673,2390
41,1012,2391
47,1613,2391
8,1120,2392
61,1701,2392
87,62,2392
72,565,2392
42,1317,2394
84,1791,2394
91,1729,2394
75,1516,2395
53,135,2395
10,434,2396
82,1718,2396
18,1755,2396
37,939,2398
14,49,2398
18,1408,2398
9,1666,2398
29,1430,2398
41,3961,2399
73,1627,2399
